fundCode,fundName,date,currentValue,totalValue,xPosition,yPosition
270010,广发沪深300,2015/11/13,1.647,1.937,458,412
270010,广发沪深300,2015/10/16,1.554,1.844,457,418
270010,广发沪深300,2015/9/11,1.465,1.755,456,423
270010,广发沪深300,2015/8/12,1.779,2.069,446,411
270010,广发沪深300,2015/7/15,1.743,2.033,444,414
270010,广发沪深300,2015/6/16,2.213,2.503,428,397
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
270010,广发沪深300,2015/5/19,2.071,2.361,429,405
481009,工银沪深300,2015/11/13,1.3586,1.5552,466,429
481009,工银沪深300,2015/10/16,1.283,1.4791,466,434
481009,工银沪深300,2015/9/11,1.2089,1.405,465,438
481009,工银沪深300,2015/8/12,1.4526,1.6487,457,429
481009,工银沪深300,2015/7/15,1.4306,1.6256,455,431
481009,工银沪深300,2015/6/16,1.8033,1.9983,443,417
481009,工银沪深300,2015/5/19,1.6823,1.8773,444,424
481009,工银沪深300,2015/4/20,1.6097,1.8047,444,429
481009,工银沪深300,2015/3/20,1.3959,1.5909,448,439
481009,工银沪深300,2015/2/13,1.2526,1.4476,451,446
481009,工银沪深300,2015/1/16,1.3073,1.5023,447,446
481009,工银沪深300,2014/12/17,1.2137,1.4087,449,450
481009,工银沪深300,2014/11/19,0.9289,1.1239,458,462
481009,工银沪深300,2014/10/22,0.8875,1.0825,458,464
481009,工银沪深300,2014/9/17,0.882,1.077,457,466
481009,工银沪深300,2014/8/19,0.8733,1.0683,457,468
481009,工银沪深300,2014/7/22,0.8077,1.0027,458,471
481009,工银沪深300,2014/6/24,0.7825,0.9775,459,473
481009,工银沪深300,2014/5/26,0.7819,0.9769,458,474
481009,工银沪深300,2014/4/24,0.7921,0.9871,457,475
481009,工银沪深300,2014/3/26,0.7856,0.9806,456,477
481009,工银沪深300,2014/2/26,0.7834,0.9784,456,478
481009,工银沪深300,2014/1/22,0.8109,1.0059,453,479
481009,工银沪深300,2013/12/24,0.8263,1.0213,452,480
481009,工银沪深300,2013/11/26,0.8608,1.0558,450,481
481009,工银沪深300,2013/10/29,0.8564,1.0514,450,483
481009,工银沪深300,2013/9/24,0.8809,1.0759,448,484
481009,工银沪深300,2013/8/23,0.825,1.02,450,487
481009,工银沪深300,2013/7/26,0.803,0.998,451,488
481009,工银沪深300,2013/6/30,0.7908,0.9858,451,490
481009,工银沪深300,2013/5/29,0.9353,1.1303,444,490
481009,工银沪深300,2013/4/26,0.8684,1.0634,447,493
481009,工银沪深300,2013/3/27,0.9157,1.1107,444,494
481009,工银沪深300,2013/2/27,0.919,1.114,444,496
481009,工银沪深300,2013/1/23,0.924,1.119,444,498
481009,工银沪深300,2012/12/21,0.8456,1.0406,447,500
481009,工银沪深300,2012/11/23,0.7844,0.9794,451,502
481009,工银沪深300,2012/10/26,0.8033,0.9983,450,503
481009,工银沪深300,2012/9/24,0.7932,0.9882,450,505
481009,工银沪深300,2012/8/27,0.7973,0.9923,450,506
481009,工银沪深300,2012/7/30,0.8332,1.0282,449,508
481009,工银沪深300,2012/7/02,0.8738,1.0688,447,510
481009,工银沪深300,2012/6/04,0.8981,1.0931,446,512
481009,工银沪深300,2012/5/07,0.9492,1.1442,444,514
481009,工银沪深300,2012/4/05,0.88,1.075,448,515
481009,工银沪深300,2012/3/06,0.9167,1.1117,447,517
481009,工银沪深300,2012/2/07,0.8628,1.0578,450,518
481009,工银沪深300,2011/12/31,0.825,1.02,452,519
481009,工银沪深300,2011/12/05,0.8833,1.0783,450,522
481009,工银沪深300,2011/11/07,0.9543,1.1493,448,525
481009,工银沪深300,2011/10/10,0.8956,1.0906,451,525
481009,工银沪深300,2011/9/02,0.9777,1.1727,449,529
481009,工银沪深300,2011/8/05,1.008,1.203,448,531
481009,工银沪深300,2011/7/08,1.0772,1.2722,446,535
481009,工银沪深300,2011/6/10,1.0244,1.2194,450,535
481009,工银沪深300,2011/5/12,1.0677,1.2627,449,537
481009,工银沪深300,2011/4/13,1.1657,1.3507,447,542
481009,工银沪深300,2011/3/14,1.1314,1.3164,449,542
481009,工银沪深300,2011/2/14,1.1165,1.3015,451,543
481009,工银沪深300,2011/1/10,1.1003,1.2653,454,544
481009,工银沪深300,2010/12/10,1.1206,1.2856,455,546
481009,工银沪深300,2010/11/12,1.1641,1.3291,455,549
481009,工银沪深300,2010/10/15,1.1782,1.3432,456,551
481009,工银沪深300,2010/9/07,1.0635,1.2285,462,548
481009,工银沪深300,2010/8/10,1.0135,1.1785,465,547
481009,工银沪深300,2010/7/13,0.9435,1.1085,468,545
481009,工银沪深300,2010/6/10,0.9797,1.1447,469,548
481009,工银沪深300,2010/5/13,1.0227,1.1877,469,551
481009,工银沪深300,2010/4/14,1.197,1.362,467,559
481009,工银沪深300,2010/3/16,1.131,1.296,470,557
481009,工银沪深300,2010/2/09,1.12,1.285,472,558
481009,工银沪深300,2010/1/12,1.273,1.408,472,564
481009,工银沪深300,2009/12/14,1.301,1.436,473,566
481009,工银沪深300,2009/11/16,1.305,1.44,475,567
481009,工银沪深300,2009/10/19,1.203,1.338,479,563
481009,工银沪深300,2009/9/11,1.17,1.305,482,562
481009,工银沪深300,2009/8/14,1.234,1.344,483,565
481009,工银沪深300,2009/7/17,1.296,1.406,485,568
481009,工银沪深300,2009/6/19,1.236,1.236,488,560
481009,工银沪深300,2009/5/20,1.133,1.133,491,556
481009,工银沪深300,2009/4/21,1.078,1.078,493,553
481012,工银深证红利联接,2015/11/13,1.0906,1.0906,476,450
481012,工银深证红利联接,2015/10/16,1.019,1.019,476,454
481012,工银深证红利联接,2015/9/11,1.0018,1.0018,475,456
481012,工银深证红利联接,2015/8/12,1.2016,1.2016,468,448
481012,工银深证红利联接,2015/7/15,1.1627,1.1627,468,451
481012,工银深证红利联接,2015/6/16,1.4771,1.4771,457,439
481012,工银深证红利联接,2015/5/19,1.3464,1.3464,459,445
481012,工银深证红利联接,2015/4/20,1.2796,1.2796,460,449
481012,工银深证红利联接,2015/3/20,1.1643,1.1643,462,455
481012,工银深证红利联接,2015/2/13,1.0483,1.0483,464,461
481012,工银深证红利联接,2015/1/16,1.0775,1.0775,462,461
481012,工银深证红利联接,2014/12/17,1.0452,1.0452,462,463
481012,工银深证红利联接,2014/11/19,0.7692,0.7692,471,474
481012,工银深证红利联接,2014/10/22,0.7379,0.7379,472,475
481012,工银深证红利联接,2014/9/17,0.733,0.733,471,477
481012,工银深证红利联接,2014/8/19,0.7355,0.7355,470,478
481012,工银深证红利联接,2014/7/22,0.6806,0.6806,472,480
481012,工银深证红利联接,2014/6/24,0.6504,0.6504,472,482
481012,工银深证红利联接,2014/5/26,0.653,0.653,472,482
481012,工银深证红利联接,2014/4/24,0.653,0.653,471,483
481012,工银深证红利联接,2014/3/26,0.6426,0.6426,471,485
481012,工银深证红利联接,2014/2/26,0.6256,0.6256,471,486
481012,工银深证红利联接,2014/1/22,0.6738,0.6738,469,486
481012,工银深证红利联接,2013/12/24,0.6894,0.6894,468,487
481012,工银深证红利联接,2013/11/26,0.6946,0.6946,467,487
481012,工银深证红利联接,2013/10/29,0.69,0.69,467,489
481012,工银深证红利联接,2013/9/24,0.6971,0.6971,466,490
481012,工银深证红利联接,2013/8/23,0.6589,0.6589,468,491
481012,工银深证红利联接,2013/7/26,0.6467,0.6467,468,492
481012,工银深证红利联接,2013/6/30,0.6442,0.6442,468,493
481012,工银深证红利联接,2013/5/29,0.7713,0.7713,461,493
481012,工银深证红利联接,2013/4/26,0.7166,0.7166,464,495
481012,工银深证红利联接,2013/3/27,0.7347,0.7347,463,496
481012,工银深证红利联接,2013/2/27,0.7528,0.7528,462,497
481012,工银深证红利联接,2013/1/23,0.7698,0.7698,461,499
481012,工银深证红利联接,2012/12/21,0.7042,0.7042,464,500
481012,工银深证红利联接,2012/11/23,0.6567,0.6567,467,501
481012,工银深证红利联接,2012/10/26,0.6652,0.6652,466,502
481012,工银深证红利联接,2012/9/24,0.654,0.654,467,503
481012,工银深证红利联接,2012/8/27,0.6672,0.6672,466,504
481012,工银深证红利联接,2012/7/30,0.7218,0.7218,464,505
481012,工银深证红利联接,2012/7/02,0.7477,0.7477,463,507
481012,工银深证红利联接,2012/6/04,0.7746,0.7746,462,508
481012,工银深证红利联接,2012/5/07,0.819,0.819,460,510
481012,工银深证红利联接,2012/4/05,0.7516,0.7516,463,510
481012,工银深证红利联接,2012/3/06,0.7894,0.7894,462,512
481012,工银深证红利联接,2012/2/07,0.7184,0.7184,466,512
481012,工银深证红利联接,2011/12/31,0.6999,0.6999,467,513
481012,工银深证红利联接,2011/12/05,0.7487,0.7487,465,515
481012,工银深证红利联接,2011/11/07,0.8279,0.8279,462,518
481012,工银深证红利联接,2011/10/10,0.7988,0.7988,464,518
481012,工银深证红利联接,2011/9/02,0.8693,0.8693,462,521
481012,工银深证红利联接,2011/8/05,0.9222,0.9222,460,524
481012,工银深证红利联接,2011/7/08,0.9798,0.9798,459,526
481012,工银深证红利联接,2011/6/10,0.9234,0.9234,462,526
481012,工银深证红利联接,2011/5/12,0.9615,0.9615,461,528
481012,工银深证红利联接,2011/4/13,1.0513,1.0513,458,532
481012,工银深证红利联接,2011/3/14,1.0512,1.0512,460,534
481012,工银深证红利联接,2011/2/14,1.0256,1.0256,462,534
481012,工银深证红利联接,2010/12/17,1.0117,1.0117,464,536
160615,鹏华沪深300,2015/11/13,1.398,1.458,468,434
160615,鹏华沪深300,2015/10/16,1.309,1.369,468,439
160615,鹏华沪深300,2015/9/11,1.244,1.304,468,443
160615,鹏华沪深300,2015/8/12,1.5,1.56,459,433
160615,鹏华沪深300,2015/7/15,1.465,1.525,458,436
160615,鹏华沪深300,2015/6/16,1.851,1.911,445,421
160615,鹏华沪深300,2015/5/19,1.735,1.795,446,427
160615,鹏华沪深300,2015/4/20,1.658,1.718,446,432
160615,鹏华沪深300,2015/3/20,1.431,1.491,451,443
160615,鹏华沪深300,2015/2/13,1.277,1.337,454,450
160615,鹏华沪深300,2015/1/16,1.332,1.392,451,449
160615,鹏华沪深300,2014/12/17,1.239,1.299,453,454
160615,鹏华沪深300,2014/11/19,0.954,1.014,462,465
160615,鹏华沪深300,2014/10/22,0.918,0.978,462,468
160615,鹏华沪深300,2014/9/17,0.911,0.971,462,469
160615,鹏华沪深300,2014/8/19,0.898,0.958,461,471
160615,鹏华沪深300,2014/7/22,0.822,0.882,463,474
160615,鹏华沪深300,2014/6/24,0.793,0.853,464,476
160615,鹏华沪深300,2014/5/26,0.795,0.855,463,477
160615,鹏华沪深300,2014/4/24,0.802,0.862,462,478
160615,鹏华沪深300,2014/3/26,0.795,0.855,462,480
160615,鹏华沪深300,2014/2/26,0.79,0.85,461,481
160615,鹏华沪深300,2014/1/22,0.821,0.881,459,482
160615,鹏华沪深300,2013/12/24,0.839,0.899,458,483
160615,鹏华沪深300,2013/11/26,0.873,0.933,456,483
160615,鹏华沪深300,2013/10/29,0.869,0.929,455,485
160615,鹏华沪深300,2013/9/24,0.888,0.948,454,486
160615,鹏华沪深300,2013/8/23,0.835,0.895,456,488
160615,鹏华沪深300,2013/7/26,0.813,0.873,457,490
160615,鹏华沪深300,2013/6/30,0.799,0.859,457,491
160615,鹏华沪深300,2013/5/29,0.943,1.003,450,492
160615,鹏华沪深300,2013/4/26,0.877,0.937,453,494
160615,鹏华沪深300,2013/3/27,0.924,0.984,451,495
160615,鹏华沪深300,2013/2/27,0.928,0.988,450,496
160615,鹏华沪深300,2013/1/23,0.934,0.994,450,498
160615,鹏华沪深300,2012/12/21,0.853,0.913,454,500
160615,鹏华沪深300,2012/11/23,0.791,0.851,457,501
160615,鹏华沪深300,2012/10/26,0.81,0.87,456,503
160615,鹏华沪深300,2012/9/24,0.799,0.859,457,504
160615,鹏华沪深300,2012/8/27,0.805,0.865,457,505
160615,鹏华沪深300,2012/7/30,0.842,0.902,455,507
160615,鹏华沪深300,2012/7/02,0.884,0.944,453,509
160615,鹏华沪深300,2012/6/04,0.906,0.966,452,510
160615,鹏华沪深300,2012/5/07,0.958,1.018,450,512
160615,鹏华沪深300,2012/4/05,0.89,0.95,454,513
160615,鹏华沪深300,2012/3/06,0.927,0.987,453,515
160615,鹏华沪深300,2012/2/07,0.873,0.933,456,516
160615,鹏华沪深300,2011/12/31,0.835,0.895,458,517
160615,鹏华沪深300,2011/12/05,0.894,0.954,456,519
160615,鹏华沪深300,2011/11/07,0.967,1.027,453,522
160615,鹏华沪深300,2011/10/10,0.907,0.967,457,522
160615,鹏华沪深300,2011/9/02,0.991,1.051,454,526
160615,鹏华沪深300,2011/8/05,1.022,1.082,453,528
160615,鹏华沪深300,2011/7/08,1.092,1.152,451,531
160615,鹏华沪深300,2011/6/10,1.038,1.098,455,531
160615,鹏华沪深300,2011/5/12,1.083,1.143,454,534
160615,鹏华沪深300,2011/4/13,1.171,1.231,451,538
160615,鹏华沪深300,2011/3/14,1.137,1.197,454,538
160615,鹏华沪深300,2011/2/14,1.123,1.183,456,539
160615,鹏华沪深300,2011/1/10,1.087,1.147,459,540
160615,鹏华沪深300,2010/12/10,1.106,1.166,459,542
160615,鹏华沪深300,2010/11/12,1.153,1.213,459,545
160615,鹏华沪深300,2010/10/15,1.167,1.227,460,546
160615,鹏华沪深300,2010/9/07,1.054,1.114,465,543
160615,鹏华沪深300,2010/8/10,1.005,1.065,468,543
160615,鹏华沪深300,2010/7/13,0.935,0.995,471,541
160615,鹏华沪深300,2010/6/10,0.971,1.031,472,543
160615,鹏华沪深300,2010/5/13,1.018,1.078,472,546
160615,鹏华沪深300,2010/4/14,1.193,1.253,469,554
160615,鹏华沪深300,2010/3/16,1.127,1.187,472,552
160615,鹏华沪深300,2010/2/09,1.117,1.177,475,553
160615,鹏华沪深300,2010/1/12,1.238,1.298,474,559
160615,鹏华沪深300,2009/12/14,1.264,1.324,475,561
160615,鹏华沪深300,2009/11/16,1.268,1.328,477,562
160615,鹏华沪深300,2009/10/19,1.171,1.231,481,558
160615,鹏华沪深300,2009/9/11,1.14,1.2,483,557
160615,鹏华沪深300,2009/8/14,1.178,1.238,485,560
160615,鹏华沪深300,2009/7/17,1.295,1.295,486,563
160615,鹏华沪深300,2009/6/19,1.138,1.138,489,555
160615,鹏华沪深300,2009/5/20,1.043,1.043,492,551
163109,申万菱信深证成指分级,2015/11/13,0.7462,0.8728,481,460
163109,申万菱信深证成指分级,2015/10/16,0.6824,0.809,481,464
163109,申万菱信深证成指分级,2015/9/11,0.6201,0.7467,481,467
163109,申万菱信深证成指分级,2015/8/12,0.7678,0.8944,476,461
163109,申万菱信深证成指分级,2015/7/15,0.7041,0.8307,477,465
163109,申万菱信深证成指分级,2015/6/16,1.0137,1.1403,467,453
163109,申万菱信深证成指分级,2015/5/19,0.9192,1.0458,468,457
163109,申万菱信深证成指分级,2015/4/20,0.8509,0.9775,469,461
163109,申万菱信深证成指分级,2015/3/20,0.7706,0.8972,471,465
163109,申万菱信深证成指分级,2015/2/13,0.7048,0.8314,472,469
163109,申万菱信深证成指分级,2015/1/16,0.714,0.8406,470,469
163109,申万菱信深证成指分级,2014/12/17,0.7231,0.7933,471,472
163109,申万菱信深证成指分级,2014/11/19,0.5584,0.6286,476,478
163109,申万菱信深证成指分级,2014/10/22,0.5484,0.6186,476,479
163109,申万菱信深证成指分级,2014/9/17,0.5438,0.614,475,480
163109,申万菱信深证成指分级,2014/8/19,0.5477,0.6179,475,481
163109,申万菱信深证成指分级,2014/7/22,0.5041,0.5743,476,483
163109,申万菱信深证成指分级,2014/6/24,0.4952,0.5654,476,484
163109,申万菱信深证成指分级,2014/5/26,0.4948,0.565,475,485
163109,申万菱信深证成指分级,2014/4/24,0.5015,0.5717,475,485
163109,申万菱信深证成指分级,2014/3/26,0.4899,0.5601,475,486
163109,申万菱信深证成指分级,2014/2/26,0.4951,0.5653,474,487
163109,申万菱信深证成指分级,2014/1/22,0.528,0.5982,472,487
163109,申万菱信深证成指分级,2013/12/24,0.5454,0.612,471,488
163109,申万菱信深证成指分级,2013/11/26,0.5676,0.6342,470,488
163109,申万菱信深证成指分级,2013/10/29,0.5703,0.6369,469,489
163109,申万菱信深证成指分级,2013/9/24,0.5883,0.6549,468,490
163109,申万菱信深证成指分级,2013/8/23,0.5551,0.6217,469,492
163109,申万菱信深证成指分级,2013/7/26,0.5336,0.6002,470,493
163109,申万菱信深证成指分级,2013/6/30,0.5216,0.5882,471,494
163109,申万菱信深证成指分级,2013/5/29,0.6265,0.6931,465,494
163109,申万菱信深证成指分级,2013/4/26,0.5804,0.647,467,495
163109,申万菱信深证成指分级,2013/3/27,0.6173,0.6839,465,496
163109,申万菱信深证成指分级,2013/2/27,0.6245,0.6911,465,497
163109,申万菱信深证成指分级,2013/1/23,0.6395,0.7061,464,499
163109,申万菱信深证成指分级,2012/12/21,0.611,0.645,467,500
163109,申万菱信深证成指分级,2012/11/23,0.576,0.61,469,501
163109,申万菱信深证成指分级,2012/10/26,0.596,0.63,468,502
163109,申万菱信深证成指分级,2012/9/24,0.59,0.624,468,503
163109,申万菱信深证成指分级,2012/8/27,0.597,0.631,468,504
163109,申万菱信深证成指分级,2012/7/30,0.641,0.675,466,505
163109,申万菱信深证成指分级,2012/7/02,0.672,0.706,465,506
163109,申万菱信深证成指分级,2012/6/04,0.691,0.725,464,508
163109,申万菱信深证成指分级,2012/5/07,0.739,0.773,462,509
163109,申万菱信深证成指分级,2012/4/05,0.68,0.714,465,510
163109,申万菱信深证成指分级,2012/3/06,0.706,0.74,464,511
163109,申万菱信深证成指分级,2012/2/07,0.653,0.687,467,511
163109,申万菱信深证成指分级,2011/12/31,0.659,0.664,469,512
163109,申万菱信深证成指分级,2011/12/05,0.707,0.712,467,514
163109,申万菱信深证成指分级,2011/11/07,0.777,0.782,464,517
163109,申万菱信深证成指分级,2011/10/10,0.748,0.753,466,517
163109,申万菱信深证成指分级,2011/9/02,0.821,0.826,464,520
163109,申万菱信深证成指分级,2011/8/05,0.853,0.858,463,522
163109,申万菱信深证成指分级,2011/7/08,0.901,0.906,462,524
163109,申万菱信深证成指分级,2011/6/10,0.842,0.847,465,524
163109,申万菱信深证成指分级,2011/5/12,0.873,0.878,464,526
163109,申万菱信深证成指分级,2011/4/13,0.944,0.949,462,529
163109,申万菱信深证成指分级,2011/3/14,0.935,0.94,464,530
163109,申万菱信深证成指分级,2011/2/14,0.921,0.926,465,531
163109,申万菱信深证成指分级,2011/1/10,0.893,0.898,467,531
163109,申万菱信深证成指分级,2010/12/10,0.904,0.904,468,532
163109,申万菱信深证成指分级,2010/11/12,0.936,0.936,468,534
470007,汇添富上证综指,2015/11/13,1.149,1.219,473,444
470007,汇添富上证综指,2015/10/16,1.096,1.166,473,448
470007,汇添富上证综指,2015/9/11,1.04,1.11,472,451
470007,汇添富上证综指,2015/8/12,1.249,1.319,465,443
470007,汇添富上证综指,2015/7/15,1.215,1.285,465,446
470007,汇添富上证综指,2015/6/16,1.611,1.611,454,433
470007,汇添富上证综指,2015/5/19,1.461,1.461,456,441
470007,汇添富上证综指,2015/4/20,1.419,1.419,456,444
470007,汇添富上证综指,2015/3/20,1.226,1.226,460,453
470007,汇添富上证综指,2015/2/13,1.095,1.095,463,459
470007,汇添富上证综指,2015/1/16,1.155,1.155,459,458
470007,汇添富上证综指,2014/12/17,1.048,1.048,462,463
470007,汇添富上证综指,2014/11/19,0.841,0.841,468,471
470007,汇添富上证综指,2014/10/22,0.799,0.799,469,473
470007,汇添富上证综指,2014/9/17,0.793,0.793,468,475
470007,汇添富上证综指,2014/8/19,0.775,0.775,468,476
470007,汇添富上证综指,2014/7/22,0.718,0.718,470,479
470007,汇添富上证综指,2014/6/24,0.695,0.695,470,480
470007,汇添富上证综指,2014/5/26,0.693,0.693,470,481
470007,汇添富上证综指,2014/4/24,0.699,0.699,469,482
470007,汇添富上证综指,2014/3/26,0.7,0.7,469,483
470007,汇添富上证综指,2014/2/26,0.693,0.693,468,484
470007,汇添富上证综指,2014/1/22,0.7,0.7,467,485
470007,汇添富上证综指,2013/12/24,0.713,0.713,466,486
470007,汇添富上证综指,2013/11/26,0.743,0.743,465,487
470007,汇添富上证综指,2013/10/29,0.728,0.728,465,488
470007,汇添富上证综指,2013/9/24,0.754,0.754,463,489
470007,汇添富上证综指,2013/8/23,0.699,0.699,466,491
470007,汇添富上证综指,2013/7/26,0.684,0.684,466,492
470007,汇添富上证综指,2013/6/30,0.67,0.67,467,493
470007,汇添富上证综指,2013/5/29,0.775,0.775,461,493
470007,汇添富上证综指,2013/4/26,0.727,0.727,463,495
470007,汇添富上证综指,2013/3/27,0.767,0.767,461,496
470007,汇添富上证综指,2013/2/27,0.773,0.773,461,497
470007,汇添富上证综指,2013/1/23,0.777,0.777,461,499
470007,汇添富上证综指,2012/12/21,0.721,0.721,463,500
470007,汇添富上证综指,2012/11/23,0.678,0.678,466,501
470007,汇添富上证综指,2012/10/26,0.69,0.69,465,502
470007,汇添富上证综指,2012/9/24,0.68,0.68,466,503
470007,汇添富上证综指,2012/8/27,0.686,0.686,466,504
470007,汇添富上证综指,2012/7/30,0.704,0.704,465,505
470007,汇添富上证综指,2012/7/02,0.736,0.736,463,507
470007,汇添富上证综指,2012/6/04,0.752,0.752,463,508
470007,汇添富上证综指,2012/5/07,0.796,0.796,461,510
470007,汇添富上证综指,2012/4/05,0.748,0.748,464,510
470007,汇添富上证综指,2012/3/06,0.781,0.781,462,512
470007,汇添富上证综指,2012/2/07,0.749,0.749,464,512
470007,汇添富上证综指,2011/12/31,0.719,0.719,466,513
470007,汇添富上证综指,2011/12/05,0.757,0.757,465,515
470007,汇添富上证综指,2011/11/07,0.809,0.809,463,517
470007,汇添富上证综指,2011/10/10,0.758,0.758,466,517
470007,汇添富上证综指,2011/9/02,0.813,0.813,464,520
470007,汇添富上证综指,2011/8/05,0.841,0.841,464,522
470007,汇添富上证综指,2011/7/08,0.897,0.897,462,524
470007,汇添富上证综指,2011/6/10,0.863,0.863,464,524
470007,汇添富上证综指,2011/5/12,0.901,0.901,463,527
470007,汇添富上证综指,2011/4/13,0.966,0.966,462,530
470007,汇添富上证综指,2011/3/14,0.934,0.934,464,530
470007,汇添富上证综指,2011/2/14,0.925,0.925,465,531
470007,汇添富上证综指,2011/1/10,0.894,0.894,468,531
470007,汇添富上证综指,2010/12/10,0.911,0.911,468,532
470007,汇添富上证综指,2010/11/12,0.955,0.955,468,535
470007,汇添富上证综指,2010/10/15,0.957,0.957,469,536
470007,汇添富上证综指,2010/9/07,0.873,0.873,473,534
470007,汇添富上证综指,2010/8/10,0.843,0.843,475,534
470007,汇添富上证综指,2010/7/13,0.798,0.798,477,532
470007,汇添富上证综指,2010/6/10,0.832,0.832,477,535
470007,汇添富上证综指,2010/5/13,0.873,0.873,477,537
470007,汇添富上证综指,2010/4/14,1.011,1.011,475,544
470007,汇添富上证综指,2010/3/16,0.958,0.958,478,542
470007,汇添富上证综指,2010/2/09,0.946,0.946,480,542
470007,汇添富上证综指,2010/1/12,1.048,1.048,479,548
470007,汇添富上证综指,2009/12/14,1.062,1.062,480,549
470007,汇添富上证综指,2009/11/16,1.058,1.058,482,549
470007,汇添富上证综指,2009/10/19,0.988,0.988,484,546
470007,汇添富上证综指,2009/9/11,0.972,0.972,486,546
470007,汇添富上证综指,2009/8/14,0.995,0.995,488,548
470007,汇添富上证综指,2009/7/17,1.038,1.038,489,550
