province,fullAddr,time,lat,lng
北京,北京北京市平谷区,24,40.215925453896,117.15043344819
北京,北京北京市延庆县,48,40.545156469742,116.1697352863
北京,北京北京市密云区,48,40.532843361005,117.00120053501
北京,北京北京市门头沟区,48,40.000893031476,115.79579538125
四川省,四川省成都市锦江区,24,30.606301824621,104.12426938462
四川省,四川省成都市青羊区,24,30.685101946314,103.98842870094
四川省,四川省成都市金牛区,24,30.735622100763,104.06137695451
四川省,四川省成都市武侯区,24,30.612881788753,104.04124020837
四川省,四川省成都市成华区,24,30.695040111899,104.15003204704
四川省,四川省成都市龙泉驿区,24,30.603368382019,104.30118080707
四川省,四川省成都市青白江区,24,30.796353967983,104.34642982356
四川省,四川省成都市新都区,24,30.839503886637,104.11658349961
四川省,四川省成都市温江区,24,30.730254927008,103.81646839534
四川省,四川省成都市高新区,24,30.598188377235,104.07273445704
四川省,四川省成都市金堂县,48,30.728612610912,104.61537139695
四川省,四川省成都市双流县,48,30.459477533346,104.04089937279
四川省,四川省成都市郫县,48,30.839641883011,103.88462503305
四川省,四川省成都市大邑县,48,30.614941412606,103.38845160801
四川省,四川省成都市蒲江县,48,30.239938504594,103.49773846901
四川省,四川省成都市新津县,48,30.42786608997,103.83217681027
四川省,四川省成都市都江堰市,48,31.039123659728,103.63734201321
四川省,四川省成都市彭州市,48,31.148577255886,103.88986635887
四川省,四川省成都市邛崃市,48,30.388736018151,103.37651244321
四川省,四川省成都市崇州市,48,30.71964092397,103.52946689588
四川省,四川省自贡市自流井区,48,29.28261396923,104.70785437828
四川省,四川省自贡市贡井区,48,29.314590727756,104.6027348472
四川省,四川省自贡市大安区,48,29.411547695333,104.87756638738
四川省,四川省自贡市沿滩区,48,29.242640479342,104.854763441
四川省,四川省自贡市荣县,48,29.398978496698,104.372407917
四川省,四川省自贡市富顺县,48,29.152297063892,105.02222048778
四川省,四川省攀枝花市东区,48,26.587571257109,101.72242315249
四川省,四川省攀枝花市西区,48,26.587571257109,101.72242315249
四川省,四川省泸州市江阳区,48,28.87690067554,105.37171257028
四川省,四川省泸州市纳溪区,48,28.614041373614,105.3906055521
四川省,四川省泸州市龙马潭区,48,28.987460236388,105.4378416897
四川省,四川省泸州市泸县,48,29.124919969133,105.50826734902
四川省,四川省泸州市合江县,48,28.751865254096,105.93160013109
四川省,四川省泸州市叙永县,48,28.099206628496,105.46859233328
四川省,四川省泸州市古蔺县,48,27.983319448381,105.93629331276
四川省,四川省德阳市旌阳区,48,31.179805144786,104.41525849556
四川省,四川省德阳市中江县,48,30.887114236708,104.80495180574
四川省,四川省德阳市罗江县,48,31.320265186662,104.53541026815
四川省,四川省德阳市广汉市,48,31.006480881164,104.29847583599
四川省,四川省德阳市什邡市,48,31.29369418585,104.01987074915
四川省,四川省德阳市绵竹市,48,31.436657312108,104.12929386201
四川省,四川省绵阳市涪城区,48,31.435734812547,104.67051389601
四川省,四川省绵阳市游仙区,48,31.518816009605,104.98157984665
四川省,四川省绵阳市三台县,48,31.118872490873,105.04258112078
四川省,四川省绵阳市盐亭县,48,31.247942979309,105.4790711008
四川省,四川省绵阳市安县,48,31.589181642776,104.36878601078
四川省,四川省绵阳市梓潼县,48,31.653620996937,105.19383418448
四川省,四川省绵阳市江油市,48,31.952426668806,104.93314929993
四川省,四川省广元市利州区,48,32.478529639449,105.7853172322
四川省,四川省广元市朝天区,48,32.708417209014,106.02216392398
四川省,四川省广元市剑阁县,48,31.921947731961,105.50302096949
四川省,四川省广元市苍溪县,48,31.918551658673,106.11328295036
四川省,四川省遂宁市船山区,48,30.523499649283,105.62152802077
四川省,四川省遂宁市安居区,48,30.363522338679,105.41441146849
四川省,四川省遂宁市蓬溪县,48,30.657491289748,105.71608763636
四川省,四川省遂宁市射洪县,48,30.908078631387,105.38824463742
四川省,四川省遂宁市大英县,48,30.580190633917,105.25637201729
四川省,四川省内江市市中区,48,29.55164493068,104.95397876928
四川省,四川省内江市东兴区,48,29.628088552472,105.20216881381
四川省,四川省内江市威远县,48,29.599588801619,104.59397578195
四川省,四川省内江市资中县,48,29.813836235002,104.80746566888
四川省,四川省内江市隆昌县,48,29.367868749158,105.25295771714
四川省,四川省乐山市市中区,48,29.61984411709,103.80478219007
四川省,四川省乐山市五通桥区,48,29.395443506532,103.84663334546
四川省,四川省乐山市金口河区,48,29.293819974164,103.07336628607
四川省,四川省乐山市犍为县,48,29.231190495122,103.98019853458
四川省,四川省乐山市井研县,48,29.644500661501,104.05532967168
四川省,四川省乐山市夹江县,48,29.7761069203,103.55926293457
四川省,四川省乐山市沐川县,48,29.006905081763,103.82650268685
四川省,四川省乐山市峨眉山市,48,29.50700404085,103.40091230856
四川省,四川省南充市顺庆区,48,30.949624560849,106.11579825983
四川省,四川省南充市高坪区,48,30.75468404314,106.25975917374
四川省,四川省南充市嘉陵区,48,30.665451829003,105.93870307769
四川省,四川省南充市南部县,48,31.349802866479,105.92351381942
四川省,四川省南充市营山县,48,31.162322799073,106.7185269662
四川省,四川省南充市蓬安县,48,31.007075500318,106.42891733521
四川省,四川省南充市西充县,48,31.063877074354,105.85733163521
四川省,四川省南充市阆中市,48,31.602117348886,106.07809314825
四川省,四川省眉山市东坡区,48,30.057372008382,103.74833257305
四川省,四川省眉山市仁寿县,48,29.985868914405,104.22551880085
四川省,四川省眉山市彭山县,48,30.254453222201,103.86569126114
四川省,四川省眉山市洪雅县,48,29.694316499556,103.18015949893
四川省,四川省眉山市丹棱县,48,30.014802935586,103.43451305805
四川省,四川省眉山市青神县,48,29.82275999862,103.83750799161
四川省,四川省宜宾市翠屏区,48,28.81581998264,104.69325460374
四川省,四川省宜宾市南溪区,48,28.897216490964,104.9414533836
四川省,四川省宜宾市宜宾县,48,28.906871431718,104.38270989151
四川省,四川省宜宾市江安县,48,28.663532600917,105.12877827717
四川省,四川省宜宾市长宁县,48,28.515433786755,104.93114856989
四川省,四川省宜宾市高县,48,28.463200492005,104.5930664103
四川省,四川省宜宾市珙县,48,28.196990137689,104.8066179908
四川省,四川省宜宾市筠连县,48,28.042098884244,104.58843340511
四川省,四川省宜宾市兴文县,48,28.255538437302,105.14122589128
四川省,四川省宜宾市屏山县,48,28.702428662485,103.99911803649
四川省,四川省广安市广安区,48,30.599249987199,106.75891196362
四川省,四川省广安市前锋区,48,30.468303361562,106.64422965248
四川省,四川省广安市岳池县,48,30.540768629653,106.4208329851
四川省,四川省广安市武胜县,48,30.373904543993,106.23136624407
四川省,四川省广安市邻水县,48,30.263283994028,107.00333361946
四川省,四川省广安市华蓥市,48,30.321832376319,106.75941195402
四川省,四川省达州市通川区,48,31.238764440346,107.51920394973
四川省,四川省达州市达川区,48,31.214198858945,107.49497344659
四川省,四川省达州市大竹县,48,30.690772377766,107.27987739412
四川省,四川省雅安市雨城区,48,29.928506655301,103.03840450831
四川省,四川省雅安市名山区,48,29.999716337066,103.00935646635
四川省,四川省雅安市荥经县,48,29.740877769322,102.69194616494
四川省,四川省雅安市汉源县,48,29.431575643201,102.62513643454
四川省,四川省雅安市石棉县,48,29.235484876512,102.2939695159
四川省,四川省雅安市天全县,48,30.078874542047,102.57830462584
四川省,四川省雅安市芦山县,48,30.440281571631,103.01809878481
四川省,四川省雅安市宝兴县,48,30.567649711279,102.71689365787
四川省,四川省巴中市巴州区,48,31.785302790667,106.739266453
四川省,四川省资阳市雁江区,48,30.091647255037,104.75541652784
四川省,四川省资阳市安岳县,48,29.999677270422,105.4008757725
四川省,四川省资阳市乐至县,48,30.313944636249,105.02831576248
四川省,四川省资阳市简阳市,48,30.393006013007,104.53630458787
天津,天津天津市和平区,24,39.124808844703,117.20281365403
天津,天津天津市河东区,24,39.126625684666,117.26169316527
天津,天津天津市河西区,24,39.084493739615,117.23616545062
天津,天津天津市南开区,24,39.116987285522,117.16272794945
天津,天津天津市河北区,24,39.173148933924,117.22029676508
天津,天津天津市红桥区,24,39.170621331225,117.16221680792
天津,天津天津市东丽区,24,39.139604642775,117.41478234325
天津,天津天津市西青区,24,39.035064611485,117.12620134665
天津,天津天津市津南区,24,38.969790532725,117.39290995972
天津,天津天津市北辰区,24,39.259130625979,117.18060609828
天津,天津天津市武清区,24,39.457042575494,117.03457791373
天津,天津天津市宝坻区,48,39.615544004133,117.41142059078
天津,天津天津市蓟县,48,40.009613660624,117.44115922146
天津,天津天津市静海县,48,38.861262144345,116.97277226162
天津,天津天津市宁河县,48,39.381560996017,117.68942402507
安徽省,安徽省合肥市瑶海区,24,31.905375399342,117.33122366889
安徽省,安徽省合肥市庐阳区,24,31.912901051134,117.24783468704
安徽省,安徽省合肥市蜀山区,24,31.838184928803,117.23128044361
安徽省,安徽省合肥市包河区,24,31.790724288122,117.35391279997
安徽省,安徽省芜湖市镜湖区,24,31.351965582559,118.38724548573
安徽省,安徽省芜湖市弋江区,24,31.216676779902,118.33596966824
安徽省,安徽省芜湖市鸠江区,24,31.375481957255,118.49397424134
安徽省,安徽省芜湖市三山区,24,31.212824987426,118.3117984229
安徽省,安徽省蚌埠市龙子湖区,24,32.926342521363,117.47832568768
安徽省,安徽省蚌埠市蚌山区,24,32.881522954878,117.35635619096
安徽省,安徽省蚌埠市禹会区,24,32.889696360476,117.3055150635
安徽省,安徽省淮南市田家庵区,24,32.564363767687,117.01468721736
安徽省,安徽省淮南市谢家集区,24,32.544400181652,116.90877214688
安徽省,安徽省淮南市潘集区,24,32.800694621968,116.86619300469
安徽省,安徽省马鞍山市花山区,24,31.711627118315,118.57834785585
安徽省,安徽省马鞍山市雨山区,24,31.659719310829,118.55455812086
安徽省,安徽省淮北市杜集区,24,34.113251414374,116.95496714841
安徽省,安徽省淮北市相山区,24,33.988334722309,116.72896156685
安徽省,安徽省铜陵市铜官山区,24,30.929418780741,117.81073717384
安徽省,安徽省铜陵市狮子山区,24,30.944772265424,117.88974925192
安徽省,安徽省安庆市迎江区,24,30.541457598958,117.15254234871
安徽省,安徽省安庆市大观区,24,30.532487247564,116.9809683319
安徽省,安徽省安庆市宜秀区,24,30.614339999814,117.05612964375
安徽省,安徽省滁州市琅琊区,24,32.338458080903,118.33756892154
安徽省,安徽省阜阳市颍州区,24,32.867688563381,115.72772731323
安徽省,安徽省阜阳市颍东区,24,32.941585109575,116.03998540511
安徽省,安徽省阜阳市颍泉区,24,33.073509996971,115.73402623147
安徽省,安徽省宿州市埇桥区,24,33.726032251705,117.15907588963
安徽省,安徽省六安市金安区,24,31.631258470539,116.66194105885
安徽省,安徽省六安市裕安区,24,31.753038540484,116.30257286162
安徽省,安徽省池州市贵池区,24,30.514085692989,117.50847770852
安徽省,安徽省宣城市宣州区,24,30.943631043255,118.7978027295
山东省,山东省济南市市中区,24,36.584025608593,116.97943490154
山东省,山东省济南市槐荫区,24,36.682531368156,116.89119924147
山东省,山东省济南市天桥区,24,36.778077694991,116.98315714712
山东省,山东省济南市历城区,24,36.612688160201,117.1908183999
山东省,山东省济南市历下区,24,36.659338577102,117.10158579685
山东省,山东省济南市长清区,24,36.428570220761,116.8035523233
山东省,山东省德州市德城区,24,37.45743710416,116.33291247583
山东省,山东省济宁市市中区,24,35.410528695522,116.59834042791
山东省,山东省滨州市滨城区,24,37.424890835984,117.98121111677
山东省,山东省东营市东营区,24,37.408666288041,118.61264305188
山东省,山东省聊城市东昌府区,24,36.455829587246,115.90770556753
山东省,山东省青岛市市南区,24,36.072517005321,120.37618412944
山东省,山东省青岛市市北区,24,36.100057507009,120.37849501736
山东省,山东省青岛市崂山区,24,36.195587169547,120.58490643507
山东省,山东省青岛市城阳区,24,36.284246909785,120.34632618533
山东省,山东省青岛市李沧区,24,36.192897252321,120.43114552866
山东省,山东省青岛市黄岛区,24,36.005019406172,120.16954109898
山东省,山东省日照市东港区,24,35.469377334235,119.37785169728
山东省,山东省烟台市芝罘区,24,37.520933396965,121.36415635471
山东省,山东省烟台市莱山区,24,37.407476077054,121.45153473051
山东省,山东省烟台市福山区,24,37.4810742238,121.20346125307
山东省,山东省潍坊市奎文区,24,36.691227364273,119.19697218249
广东省,广东省广州市荔湾区,24,23.093666203644,113.23442278391
广东省,广东省广州市越秀区,24,23.139277859339,113.28783302666
广东省,广东省广州市海珠区,24,23.087629228789,113.33384126613
广东省,广东省广州市天河区,24,23.166129265425,113.38564289133
广东省,广东省广州市白云区,24,23.294514083014,113.33130628641
广东省,广东省广州市黄埔区,24,23.108711814239,113.49288457425
广东省,广东省广州市番禺区,24,22.934590795798,113.41679952965
广东省,广东省广州市萝岗区,24,23.256272300342,113.52257363237
广东省,广东省深圳市罗湖区,24,22.581934478848,114.15639529324
广东省,广东省深圳市福田区,24,22.551730572433,114.05559275391
广东省,广东省深圳市南山区,24,22.558887751083,113.95072266574
广东省,广东省深圳市宝安区,24,22.707432793082,113.93001313569
广东省,广东省深圳市龙岗区,24,22.657462286882,114.34769572771
广东省,广东省深圳市盐田区,24,22.606981337589,114.27848287567
广东省,广东省深圳市光明新区,24,22.78669406443,113.89872688526
广东省,广东省深圳市坪山新区,24,22.696909141603,114.34998598686
广东省,广东省深圳市大鹏新区,24,22.591399983321,114.48708824833
广东省,广东省深圳市龙华新区,24,22.659210205235,114.03049680522
广东省,广东省珠海市香洲区,24,22.26559983535,113.53373098039
广东省,广东省珠海市斗门区,24,22.216636753124,113.24798167517
广东省,广东省珠海市金湾区,24,22.04721492726,113.41758987066
广东省,广东省佛山市禅城区,24,23.004210165991,113.07042319497
广东省,广东省佛山市南海区,24,23.07826538747,113.04138132585
广东省,广东省佛山市顺德区,24,22.848510084787,113.18702987688
广东省,广东省东莞市东莞市,24,23.043023815368,113.76343399076
广东省,广东省中山市中山市,24,22.545177514513,113.4220600208
广东省,广东省广州市花都区,48,23.446660997141,113.22017551212
广东省,广东省广州市南沙区,48,22.729893804121,113.58022392527
广东省,广东省广州市从化市,48,23.680249334509,113.68482375339
广东省,广东省广州市增城市,48,23.346745000895,113.76768712498
广东省,广东省珠海市金湾区,48,22.04721492726,113.41758987066
广东省,广东省汕头市龙湖区,48,23.408849226222,116.75934746239
广东省,广东省汕头市金平区,48,23.399887892781,116.65179359137
广东省,广东省汕头市濠江区,48,23.282442837577,116.71136293853
广东省,广东省汕头市潮阳区,48,23.347253898106,116.48544753544
广东省,广东省汕头市潮南区,48,23.181395091106,116.41405584392
广东省,广东省汕头市澄海区,48,23.532996549632,116.8148077949
广东省,广东省佛山市禅城区,48,23.004210165991,113.07042319497
广东省,广东省佛山市南海区,48,23.07826538747,113.04138132585
广东省,广东省佛山市顺德区,48,22.848510084787,113.18702987688
广东省,广东省佛山市三水区,48,23.294580845555,112.90467719327
广东省,广东省佛山市高明区,48,22.824522683444,112.68325830314
广东省,广东省江门市蓬江区,48,22.660132832793,113.06077007598
广东省,广东省江门市江海区,48,22.554846678035,113.13537054201
广东省,广东省江门市新会区,48,22.38821506964,113.0347511329
广东省,广东省湛江市赤坎区,48,21.287667885107,110.37972297262
广东省,广东省湛江市霞山区,48,21.2048473973,110.38519600028
广东省,广东省湛江市麻章区,48,21.094100364979,110.33802177707
广东省,广东省肇庆市端州区,48,23.103323258382,112.47779387429
广东省,广东省肇庆市鼎湖区,48,23.208968105809,112.62524912783
广东省,广东省肇庆市广宁县,48,23.677207015329,112.44331648004
广东省,广东省肇庆市怀集县,48,23.974272952942,112.18024001499
广东省,广东省肇庆市封开县,48,23.561267405148,111.72348651223
广东省,广东省肇庆市德庆县,48,23.276366860198,111.98726848872
广东省,广东省肇庆市高要市,48,23.082587100411,112.46171212596
广东省,广东省肇庆市四会市,48,23.431443755334,112.68755812366
广东省,广东省惠州市惠城区,48,23.163063495714,114.4858976486
广东省,广东省惠州市惠阳区,48,22.874748008729,114.47456584419
广东省,广东省梅州市梅江区,48,24.290750354901,116.11595202018
广东省,广东省梅州市梅县,48,24.371491367226,116.19954348528
广东省,广东省阳江市江城区,48,21.762803637074,111.93003574135
广东省,广东省阳江市阳西县,48,21.720609599412,111.60050919755
广东省,广东省阳江市阳东县,48,21.963854929907,112.06628262116
广东省,广东省阳江市阳春市,48,22.223897927949,111.69444876956
广东省,广东省清远市清城区,48,23.62585596526,113.11458528252
广东省,广东省清远市清新区,48,23.899181235749,112.88654838725
广东省,广东省清远市英德市,48,24.225680391225,113.32316898492
广东省,广东省潮州市湘桥区,48,23.700043577114,116.67789952964
江苏省,江苏省南京市玄武区,24,32.07176566029,118.84893734485
江苏省,江苏省南京市秦淮区,24,32.007969136143,118.81722069709
江苏省,江苏省南京市建邺区,24,32.012518207527,118.71334176065
江苏省,江苏省南京市鼓楼区,24,32.068604458801,118.76505691316
江苏省,江苏省南京市浦口区,24,32.05906230054,118.56912478518
江苏省,江苏省南京市栖霞区,24,32.16942425653,118.96372475912
江苏省,江苏省南京市雨花台区,24,31.954552108797,118.72197857905
江苏省,江苏省南京市江宁区,24,31.863971430281,118.83541822485
江苏省,江苏省南京市六合区,24,32.400640243232,118.84816604456
江苏省,江苏省南京市溧水区,24,31.596963064023,119.03992713388
江苏省,江苏省南京市高淳区,24,31.336381348076,118.97189979257
江苏省,江苏省无锡市崇安区,24,31.597340932457,120.32890273154
江苏省,江苏省无锡市南长区,24,31.542866031913,120.3157981976
江苏省,江苏省无锡市北塘区,24,31.60936939901,120.28212572947
江苏省,江苏省无锡市锡山区,24,31.615587416408,120.49100821099
江苏省,江苏省无锡市惠山区,24,31.656376333546,120.21529447552
江苏省,江苏省无锡市滨湖区,24,31.466578565031,120.24850182101
江苏省,江苏省徐州市鼓楼区,24,34.301409800357,117.29612858533
江苏省,江苏省徐州市云龙区,24,34.22248667954,117.27617608552
江苏省,江苏省徐州市贾汪区,24,34.410527773608,117.49824588411
江苏省,江苏省徐州市泉山区,24,34.241946575704,117.1755840183
江苏省,江苏省徐州市铜山区,24,34.288408537241,117.29537566591
江苏省,江苏省常州市天宁区,24,31.777803256373,120.00176576036
江苏省,江苏省常州市钟楼区,24,31.79851137455,119.91243874189
江苏省,江苏省常州市戚墅堰区,24,31.756898203871,120.05635932723
江苏省,江苏省常州市新北区,24,31.939946043961,119.90315390841
江苏省,江苏省常州市武进区,24,31.672903473648,119.94343167667
江苏省,江苏省苏州市虎丘区,24,31.351869327642,120.47842441781
江苏省,江苏省苏州市吴中区,24,31.179869740166,120.36577637267
江苏省,江苏省苏州市相城区,24,31.450775031111,120.64685298258
江苏省,江苏省苏州市姑苏区,24,31.341640997036,120.62667790822
江苏省,江苏省苏州市吴江区,24,31.144429493129,120.65192861585
江苏省,江苏省南通市崇川区,24,31.962660695271,120.88759857738
江苏省,江苏省南通市港闸区,24,32.071256422788,120.82387483505
江苏省,江苏省南通市通州区,24,32.081032429992,121.02885851307
江苏省,江苏省连云港市连云区,24,34.638921829102,119.46701669742
江苏省,江苏省连云港市新浦区,24,34.656800787697,119.26057354252
江苏省,江苏省连云港市海州区,24,34.514160144549,119.16219625272
江苏省,江苏省淮安市清河区,24,33.595284167188,119.13683099216
江苏省,江苏省淮安市淮安区,24,33.606512739276,119.03018636466
江苏省,江苏省淮安市淮阴区,24,33.664059258402,118.93566378046
江苏省,江苏省淮安市清浦区,24,33.488642468951,119.02532466311
江苏省,江苏省盐城市亭湖区,24,33.378948242447,120.20635135183
江苏省,江苏省盐城市盐都区,24,33.265898266894,119.96850073907
江苏省,江苏省扬州市广陵区,24,32.395670095608,119.48667775758
江苏省,江苏省扬州市邗江区,24,32.425830218252,119.45826385876
江苏省,江苏省扬州市江都区,24,32.539866421874,119.7016661599
江苏省,江苏省镇江市京口区,24,32.201996095087,119.5848217021
江苏省,江苏省镇江市润州区,24,32.19664652864,119.43092031591
江苏省,江苏省镇江市丹徒区,24,32.114041364762,119.4989723505
江苏省,江苏省泰州市海陵区,24,32.488257837661,119.92117442715
江苏省,江苏省泰州市高港区,24,32.330075314459,119.92574377278
江苏省,江苏省泰州市姜堰区,24,32.526452493171,120.09081624481
江苏省,江苏省宿迁市宿城区,24,33.862829055956,118.27463983758
江苏省,江苏省宿迁市宿豫区,24,34.009529591744,118.34369284322
江苏省,江苏省无锡市江阴市,24,31.837425422051,120.31067896716
江苏省,江苏省无锡市宜兴市,24,31.362244911879,119.79026529658
江苏省,江苏省徐州市丰县,24,34.695773328628,116.61573315373
江苏省,江苏省徐州市沛县,24,34.700648164694,116.91146840815
江苏省,江苏省徐州市睢宁县,24,33.946570640866,117.89036426969
江苏省,江苏省徐州市新沂市,24,34.284442736534,118.34412147229
江苏省,江苏省徐州市邳州市,24,34.402946394877,117.90306004276
江苏省,江苏省常州市溧阳市,24,31.425241931012,119.38283894831
江苏省,江苏省常州市金坛市,24,31.72305418071,119.51503835097
江苏省,江苏省苏州市常熟市,24,31.669446047798,120.83148596516
江苏省,江苏省苏州市张家港市,24,31.907812337769,120.62727852834
江苏省,江苏省苏州市昆山市,24,31.328936795497,120.96580778411
江苏省,江苏省苏州市太仓市,24,31.571904296415,121.15897767248
江苏省,江苏省南通市海安县,24,32.553985066143,120.47392692165
江苏省,江苏省南通市如东县,24,32.387662145338,121.05924442185
江苏省,江苏省南通市启东市,24,31.871301838383,121.67882229665
江苏省,江苏省南通市如皋市,24,32.273616272606,120.580143985
江苏省,江苏省南通市海门市,24,31.956038868177,121.31247014367
江苏省,江苏省连云港市赣榆县,24,34.889529702924,119.0413999107
江苏省,江苏省连云港市东海县,24,34.556383225488,118.79230964695
江苏省,江苏省连云港市灌云县,24,34.406832167104,119.39277519918
江苏省,江苏省连云港市灌南县,24,34.175194871764,119.44639688138
