fullAddr,time,lat,lng
湖南省长沙市岳麓区,24,28.202706634928,112.90869935253
湖南省长沙市开福区,24,28.260219056422,113.02472997183
湖南省长沙市雨花区,24,28.146444362118,113.02020071545
湖南省长沙市望城区,24,28.213478230853,112.97935278765
江苏省南京市玄武区,24,32.07176566029,118.84893734485
江苏省南京市秦淮区,24,32.007969136143,118.81722069709
江苏省南京市建邺区,24,32.012518207527,118.71334176065
江苏省南京市鼓楼区,24,32.068604458801,118.76505691316
江苏省南京市浦口区,24,32.05906230054,118.56912478518
江苏省南京市栖霞区,24,32.16942425653,118.96372475912
江苏省南京市雨花台区,24,31.954552108797,118.72197857905
江苏省南京市江宁区,24,31.863971430281,118.83541822485
江苏省南京市六合区,24,32.400640243232,118.84816604456
江苏省南京市溧水区,24,31.596963064023,119.03992713388
江苏省南京市高淳区,24,31.336381348076,118.97189979257
江苏省无锡市崇安区,24,31.597340932457,120.32890273154
江苏省无锡市南长区,24,31.542866031913,120.3157981976
江苏省无锡市北塘区,24,31.60936939901,120.28212572947
江苏省无锡市锡山区,24,31.615587416408,120.49100821099
江苏省无锡市惠山区,24,31.656376333546,120.21529447552
江苏省无锡市滨湖区,24,31.466578565031,120.24850182101
江苏省徐州市鼓楼区,24,34.301409800357,117.29612858533
江苏省徐州市云龙区,24,34.22248667954,117.27617608552
江苏省徐州市贾汪区,24,34.410527773608,117.49824588411
江苏省徐州市泉山区,24,34.241946575704,117.1755840183
江苏省徐州市铜山区,24,34.288408537241,117.29537566591
江苏省常州市天宁区,24,31.777803256373,120.00176576036
江苏省常州市钟楼区,24,31.79851137455,119.91243874189
江苏省常州市戚墅堰区,24,31.756898203871,120.05635932723
江苏省常州市新北区,24,31.939946043961,119.90315390841
江苏省常州市武进区,24,31.672903473648,119.94343167667
江苏省苏州市虎丘区,24,31.351869327642,120.47842441781
江苏省苏州市吴中区,24,31.179869740166,120.36577637267
江苏省苏州市相城区,24,31.450775031111,120.64685298258
江苏省苏州市姑苏区,24,31.341640997036,120.62667790822
江苏省苏州市吴江区,24,31.144429493129,120.65192861585
江苏省南通市崇川区,24,31.962660695271,120.88759857738
江苏省南通市港闸区,24,32.071256422788,120.82387483505
江苏省南通市通州区,24,32.081032429992,121.02885851307
江苏省连云港市连云区,24,34.638921829102,119.46701669742
江苏省连云港市新浦区,24,34.656800787697,119.26057354252
江苏省连云港市海州区,24,34.514160144549,119.16219625272
江苏省淮安市清河区,24,33.595284167188,119.13683099216
江苏省淮安市淮安区,24,33.606512739276,119.03018636466
江苏省淮安市淮阴区,24,33.664059258402,118.93566378046
江苏省淮安市清浦区,24,33.488642468951,119.02532466311
江苏省盐城市亭湖区,24,33.378948242447,120.20635135183
江苏省盐城市盐都区,24,33.265898266894,119.96850073907
江苏省扬州市广陵区,24,32.395670095608,119.48667775758
江苏省扬州市邗江区,24,32.425830218252,119.45826385876
江苏省扬州市江都区,24,32.539866421874,119.7016661599
江苏省镇江市京口区,24,32.201996095087,119.5848217021
江苏省镇江市润州区,24,32.19664652864,119.43092031591
江苏省镇江市丹徒区,24,32.114041364762,119.4989723505
江苏省泰州市海陵区,24,32.488257837661,119.92117442715
江苏省泰州市高港区,24,32.330075314459,119.92574377278
江苏省泰州市姜堰区,24,32.526452493171,120.09081624481
江苏省宿迁市宿城区,24,33.862829055956,118.27463983758
江苏省宿迁市宿豫区,24,34.009529591744,118.34369284322
江苏省无锡市江阴市,24,31.837425422051,120.31067896716
江苏省无锡市宜兴市,24,31.362244911879,119.79026529658
江苏省徐州市丰县,24,34.695773328628,116.61573315373
江苏省徐州市沛县,24,34.700648164694,116.91146840815
江苏省徐州市睢宁县,24,33.946570640866,117.89036426969
江苏省徐州市新沂市,24,34.284442736534,118.34412147229
江苏省徐州市邳州市,24,34.402946394877,117.90306004276
江苏省常州市溧阳市,24,31.425241931012,119.38283894831
江苏省常州市金坛市,24,31.72305418071,119.51503835097
江苏省苏州市常熟市,24,31.669446047798,120.83148596516
江苏省苏州市张家港市,24,31.907812337769,120.62727852834
江苏省苏州市昆山市,24,31.328936795497,120.96580778411
江苏省苏州市太仓市,24,31.571904296415,121.15897767248
江苏省南通市海安县,24,32.553985066143,120.47392692165
江苏省南通市如东县,24,32.387662145338,121.05924442185
江苏省南通市启东市,24,31.871301838383,121.67882229665
江苏省南通市如皋市,24,32.273616272606,120.580143985
江苏省南通市海门市,24,31.956038868177,121.31247014367
江苏省连云港市赣榆县,24,34.889529702924,119.0413999107
江苏省连云港市东海县,24,34.556383225488,118.79230964695
江苏省连云港市灌云县,24,34.406832167104,119.39277519918
江苏省连云港市灌南县,24,34.175194871764,119.44639688138
江苏省淮安市涟水县,24,33.884155184174,119.32495655858
江苏省淮安市洪泽县,24,33.235206279639,118.82819979281
江苏省淮安市盱眙县,24,32.971613125783,118.53823246743
江苏省淮安市金湖县,24,33.02583443776,119.14563113528
江苏省盐城市响水县,24,34.232797426966,119.79760156833
江苏省盐城市滨海县,24,34.092317176392,120.02660867811
江苏省盐城市阜宁县,24,33.71197604815,119.70499024879
江苏省盐城市射阳县,24,33.745462250481,120.27950474858
江苏省盐城市建湖县,24,33.488907986634,119.83649673997
江苏省盐城市东台市,24,32.791442548289,120.56376947144
江苏省盐城市大丰市,24,33.190868236328,120.54627433451
江苏省扬州市宝应县,24,33.225833658364,119.45565078384
江苏省扬州市仪征市,24,32.392636465119,119.20095502034
江苏省扬州市高邮市,24,32.835943695939,119.50340701788
江苏省镇江市丹阳市,24,31.960263455083,119.64430350829
江苏省镇江市扬中市,24,32.189469410323,119.84513751029
江苏省镇江市句容市,24,31.932634957798,119.20707980344
江苏省泰州市兴化市,24,32.961954308808,119.99641814069
江苏省泰州市靖江市,24,32.039442789049,120.27689862725
江苏省泰州市泰兴市,24,32.213678940627,120.135346292
江苏省宿迁市沭阳县,24,34.154013659597,118.85774971753
江苏省宿迁市泗阳县,24,33.708800542074,118.65694128685
江苏省宿迁市泗洪县,24,33.425955266134,118.3125512525
山东省济南市市中区,24,36.584025608593,116.97943490154
山东省济南市槐荫区,24,36.682531368156,116.89119924147
山东省济南市天桥区,24,36.778077694991,116.98315714712
山东省济南市历城区,24,36.612688160201,117.1908183999
山东省济南市历下区,24,36.659338577102,117.10158579685
山东省济南市长清区,24,36.428570220761,116.8035523233
山东省德州市德城区,24,37.45743710416,116.33291247583
山东省济宁市市中区,24,35.410528695522,116.59834042791
山东省滨州市滨城区,24,37.424890835984,117.98121111677
山东省东营市东营区,24,37.408666288041,118.61264305188
山东省聊城市东昌府区,24,36.455829587246,115.90770556753
山东省青岛市市南区,24,36.072517005321,120.37618412944
山东省青岛市市北区,24,36.100057507009,120.37849501736
山东省青岛市崂山区,24,36.195587169547,120.58490643507
山东省青岛市城阳区,24,36.284246909785,120.34632618533
山东省青岛市李沧区,24,36.192897252321,120.43114552866
山东省青岛市黄岛区,24,36.005019406172,120.16954109898
山东省日照市东港区,24,35.469377334235,119.37785169728
山东省烟台市芝罘区,24,37.520933396965,121.36415635471
山东省烟台市莱山区,24,37.407476077054,121.45153473051
山东省烟台市福山区,24,37.4810742238,121.20346125307
山东省潍坊市奎文区,24,36.691227364273,119.19697218249
上海上海市黄浦区,24,31.227203440769,121.49607206403
上海上海市徐汇区,24,31.169152089592,121.44623500473
上海上海市长宁区,24,31.213301496814,121.38761610866
上海上海市静安区,24,31.235380803488,121.454755557
上海上海市普陀区,24,31.263742929076,121.39844294375
上海上海市闸北区,24,31.288044465926,121.45776881021
上海上海市虹口区,24,31.282497228987,121.49191854079
上海上海市杨浦区,24,31.304510479542,121.53571659963
上海上海市闵行区,24,31.093537540382,121.42502428093
上海上海市宝山区,24,31.398622694467,121.40904121845
上海上海市嘉定区,24,31.364338055434,121.25101353756
上海上海市浦东新区,24,31.230895349134,121.63848131409
上海上海市金山区,24,30.835080777082,121.24840817975
上海上海市松江区,24,31.021244628099,121.22679050142
上海上海市青浦区,24,31.130862397997,121.09142524282
上海上海市奉贤区,24,30.915122452606,121.56064167963
四川省成都市锦江区,24,30.606301824621,104.12426938462
四川省成都市青羊区,24,30.685101946314,103.98842870094
四川省成都市金牛区,24,30.735622100763,104.06137695451
四川省成都市武侯区,24,30.612881788753,104.04124020837
四川省成都市成华区,24,30.695040111899,104.15003204704
四川省成都市龙泉驿区,24,30.603368382019,104.30118080707
四川省成都市青白江区,24,30.796353967983,104.34642982356
四川省成都市新都区,24,30.839503886637,104.11658349961
四川省成都市温江区,24,30.730254927008,103.81646839534
四川省成都市高新区,24,30.598188377235,104.07273445704
天津天津市和平区,24,39.124808844703,117.20281365403
天津天津市河东区,24,39.126625684666,117.26169316527
天津天津市河西区,24,39.084493739615,117.23616545062
天津天津市南开区,24,39.116987285522,117.16272794945
天津天津市河北区,24,39.173148933924,117.22029676508
天津天津市红桥区,24,39.170621331225,117.16221680792
天津天津市东丽区,24,39.139604642775,117.41478234325
天津天津市西青区,24,39.035064611485,117.12620134665
天津天津市津南区,24,38.969790532725,117.39290995972
天津天津市北辰区,24,39.259130625979,117.18060609828
天津天津市武清区,24,39.457042575494,117.03457791373
云南省昆明市呈贡区,24,24.871681730304,102.872617402
云南省昆明市五华区,24,25.261305956605,102.64937733166
云南省昆明市西山区,24,24.983630124462,102.60347769299
云南省昆明市盘龙区,24,25.274019484219,102.76755633841
云南省昆明市官渡区,24,25.031310976713,102.82881924705
浙江省杭州市上城区,24,30.232357639233,120.18012613889
浙江省杭州市下城区,24,30.310287874904,120.18653502974
浙江省杭州市江干区,24,30.315832099954,120.30382324371
浙江省杭州市拱墅区,24,30.344732010358,120.15884493257
浙江省杭州市西湖区,24,30.207036169515,120.08899292561
浙江省杭州市滨江区,24,30.187587607727,120.19237042946
浙江省杭州市萧山区,24,30.172893839066,120.38908074858
浙江省杭州市余杭区,24,30.388119980754,119.99808906005
浙江省宁波市海曙区,24,29.876800511994,121.5353945773
浙江省宁波市江东区,24,29.87539247212,121.5980008523
浙江省宁波市江北区,24,29.96639219001,121.49329902932
浙江省宁波市北仑区,24,29.868332319465,121.88941885595
浙江省宁波市镇海区,24,29.995449382446,121.61663045279
浙江省宁波市鄞州区,24,29.78545893326,121.53783481355
浙江省温州市鹿城区,24,28.067865050513,120.56579853224
浙江省温州市龙湾区,24,27.913340713281,120.81107773683
浙江省温州市瓯海区,24,27.972177190591,120.55840358596
浙江省嘉兴市南湖区,24,30.716357921235,120.84453542647
浙江省嘉兴市秀洲区,24,30.777678969089,120.69190746888
浙江省湖州市吴兴区,24,30.808545234564,120.08891886954
浙江省湖州市南浔区,24,30.766830865515,120.30914675944
浙江省绍兴市越城区,24,30.015792939952,120.61832665179
浙江省金华市婺城区,24,28.984539673649,119.51757234284
浙江省金华市金东区,24,29.155526265081,119.80922749595
浙江省衢州市柯城区,24,28.998535292058,118.8130029548
浙江省衢州市衢江区,24,28.941983087299,118.93904421103
浙江省台州市椒江区,24,28.657015656331,121.46737635254
浙江省台州市黄岩区,24,28.604655275769,121.08831775253
浙江省台州市路桥区,24,28.548659438247,121.45024245576
浙江省丽水市莲都区,24,28.447361330679,119.84995169272
浙江省杭州市桐庐县,24,29.836582478934,119.5604618667
浙江省杭州市淳安县,24,29.614714225509,118.89576489835
浙江省杭州市建德市,24,29.487115319259,119.37953322636
浙江省杭州市富阳市,24,30.001094338656,119.84669198519
浙江省杭州市临安市,24,30.207683765784,119.35029466684
浙江省宁波市象山县,24,29.378771009449,121.85866557564
浙江省宁波市宁海县,24,29.314474088639,121.46362436946
浙江省宁波市余姚市,24,29.996456719011,121.15277918829
浙江省宁波市慈溪市,24,30.189257122714,121.33840825932
浙江省宁波市奉化市,24,29.617073470394,121.37718563878
浙江省温州市洞头县,24,27.903663645417,121.1258261465
浙江省温州市永嘉县,24,28.336390468031,120.66880872172
浙江省温州市平阳县,24,27.637700763436,120.38938725481
浙江省温州市苍南县,24,27.434436382653,120.44554278341
浙江省温州市文成县,24,27.81271343668,120.02842209847
浙江省温州市泰顺县,24,27.536406837073,119.88486761051
浙江省温州市瑞安市,24,27.82923052833,120.46834036335
浙江省温州市乐清市,24,28.26183898877,121.01617490318
浙江省嘉兴市嘉善县,24,30.905748069187,120.90887281597
浙江省嘉兴市海盐县,24,30.526042585394,120.88557558868
浙江省嘉兴市海宁市,24,30.442176799317,120.61872710778
浙江省嘉兴市平湖市,24,30.716528587208,121.10583903762
浙江省嘉兴市桐乡市,24,30.612341030328,120.49041120216
浙江省湖州市德清县,24,30.567582881042,120.04983138985
浙江省湖州市长兴县,24,30.983352787535,119.81941984715
浙江省湖州市安吉县,24,30.626370494334,119.58315792627
浙江省绍兴市绍兴县,24,29.968788982505,120.57245059656
浙江省绍兴市新昌县,24,29.414313976622,120.97570154218
浙江省绍兴市诸暨市,24,29.699399516981,120.28143440994
浙江省绍兴市上虞市,24,29.978040053661,120.88943232283
浙江省绍兴市嵊州市,24,29.591008031468,120.76143097735
浙江省金华市武义县,24,28.774055561598,119.72083317224
浙江省金华市浦江县,24,29.526266410155,119.91048752626
浙江省金华市磐安县,24,29.04420249188,120.56744721648
浙江省金华市兰溪市,24,29.284102536325,119.53333759742
浙江省金华市义乌市,24,29.306443911839,120.06729564867
浙江省金华市东阳市,24,29.237426947341,120.38081772668
浙江省金华市永康市,24,28.940176566983,120.10868352215
浙江省衢州市常山县,24,28.973666155532,118.54767046745
浙江省衢州市开化县,24,29.18993794143,118.33165006627
浙江省衢州市龙游县,24,28.997079389242,119.19866420604
浙江省衢州市江山市,24,28.581969944141,118.60708619901
浙江省台州市玉环县,24,28.179738010609,121.28442605522
浙江省台州市三门县,24,29.017744246024,121.48822880178
浙江省台州市天台县,24,29.151778640761,120.98556322305
浙江省台州市仙居县,24,28.738741988629,120.64060572539
浙江省台州市温岭市,24,28.400553817107,121.42104597878
浙江省台州市临海市,24,28.857388590573,121.22191927302
浙江省丽水市青田县,24,28.208428623515,120.14673815822
浙江省丽水市缙云县,24,28.666326291231,120.19188183536
浙江省丽水市遂昌县,24,28.525410332354,119.08934238361
浙江省丽水市松阳县,24,28.41158038279,119.44101320226
浙江省丽水市云和县,24,28.131320418187,119.54173007925
浙江省丽水市庆元县,24,27.62804612399,119.15761923529
浙江省丽水市景宁畲族自治县,24,27.896052631241,119.61928969769
浙江省丽水市龙泉市,24,28.050639306133,119.08229725532
重庆重庆市渝中区,24,29.555236194395,106.54696678483
重庆重庆市大渡口区,24,29.424139786946,106.46532181465
重庆重庆市江北区,24,29.619317744064,106.71361473094
重庆重庆市沙坪坝区,24,29.630548136629,106.37480489265
重庆重庆市九龙坡区,24,29.434566154958,106.37059488439
重庆重庆市南岸区,24,29.541514618903,106.66717849904
重庆重庆市北碚区,24,29.866596066865,106.52034245432
重庆重庆市大足区,24,29.660708518368,105.74762640461
重庆重庆市渝北区,24,29.816264082426,106.7537985312
重庆重庆市巴南区,24,29.378027968889,106.7582741592
重庆重庆市永川区,24,29.296487646991,105.88035760368
河南省三门峡市湖滨区,24,34.771777672947,111.28129514586
河南省信阳市平桥区,24,32.307840062297,114.1390859663
河南省信阳市浉河区,24,32.031339669892,113.96277662182
河南省南阳市卧龙区,24,33.009838704626,112.48426735075
河南省南阳市宛城区,24,32.934703186447,112.61390774771
河南省周口市川汇区,24,33.630875553438,114.65795015653
河南省商丘市梁园区,24,34.5030395946,115.63773066554
河南省商丘市睢阳区,24,34.286754693787,115.58978387844
河南省安阳市北关区,24,36.141695896219,114.39143588406
河南省安阳市文峰区,24,36.034147665845,114.41852222061
河南省安阳市殷都区,24,36.135573231517,114.29712997501
河南省安阳市龙安区,24,36.056024537571,114.25660364057
河南省平顶山市卫东区,24,33.769107814671,113.36538845598
河南省平顶山市新华区,24,33.771546437308,113.20808222559
河南省平顶山市湛河区,24,33.71234144492,113.27818922149
河南省平顶山市石龙区,24,33.892093587751,112.89469073779
河南省开封市南关区,24,34.801854175837,114.35164211776
河南省开封市禹王台区,24,34.783898803451,114.35515646858
河南省开封市金明区,24,34.798748149986,114.37915452062
河南省开封市顺河回族区,24,34.802277442839,114.36853133932
河南省开封市鼓楼区,24,34.801854175837,114.35164211776
河南省开封市龙亭区,24,34.807157970847,114.36197128367
河南省新乡市凤泉区,24,35.399318437608,113.86418902939
河南省新乡市卫滨区,24,35.294831576876,113.86463773299
河南省新乡市新华区,24,35.307257557661,113.91269016082
河南省新乡市牧野区,24,35.338890167673,113.89672215157
河南省新乡市红旗区,24,35.286150085139,113.91461891258
河南省洛阳市伊滨区,24,34.657367817651,112.44752476895
河南省洛阳市洛龙区,24,34.638792103903,112.46709264771
河南省洛阳市涧西区,24,34.671667591915,112.39075320818
河南省洛阳市瀍河回族区,24,34.702931706602,112.50509438434
河南省洛阳市老城区,24,34.704033141562,112.45917255752
河南省洛阳市西工区,24,34.689693743302,112.4071257244
河南省济源市济源区,24,35.105364562479,112.40526796973
河南省漯河市召陵区,24,33.57798961468,114.18514173047
河南省漯河市源汇区,24,33.53475547247,113.92360106938
河南省漯河市郾城区,24,33.670703809923,113.94136182694
河南省濮阳市华龙区,24,35.77193370823,115.04809659609
河南省焦作市中站区,24,35.257023702543,113.16153562728
河南省焦作市山阳区,24,35.241160124283,113.27635056977
河南省焦作市济源市,24,34.157183767956,113.48680405753
河南省焦作市解放区,24,35.241712363011,113.23080396516
河南省焦作市马村区,24,35.304171016133,113.36732116029
河南省焦作市高新区,24,34.81568828368,113.57458395671
河南省许昌市魏都区,24,34.043477065508,113.82531644192
河南省郑州市上街区,24,34.822088918243,113.29818225705
河南省郑州市中原区,24,34.779474293205,113.55728142479
河南省郑州市二七区,24,34.75661006414,113.64964384986
河南省郑州市巩义市,24,34.703798883243,113.03959002892
河南省郑州市新密市,24,34.514074899467,113.43985443365
河南省郑州市新开发区,24,34.75661006414,113.64964384986
河南省郑州市新新开发区,24,34.75661006414,113.64964384986
河南省郑州市新郑市,24,34.459442752589,113.73611501497
河南省郑州市登封市,24,34.418362166819,113.04174933248
河南省郑州市管城回族区,24,34.70900380778,113.72186105524
河南省郑州市荥阳市,24,34.806179937519,113.35180180957
河南省郑州市邙山区,24,34.944788335616,113.52253306415
河南省郑州市郑东新区,24,34.781492087549,113.7409055812
河南省郑州市金水区,24,34.797406405145,113.70801125038
河南省郑州市高新区,24,34.81568828368,113.57458395671
河南省郑州市高新技术开发区,24,34.814598797578,113.56624615445
河南省驻马店市驿城区,24,32.968356527361,114.00828960502
河南省鹤壁市淇滨区,24,35.812418921012,114.19951434914
